"schoolname","State","District","No.students","percAmericanIndian","percAsian","percHawaiian","percBlack","percHispanic","percWhite","More","Lep","percIdea","perc504","Zip","Montessori","SCHID","ps","kinder","first","second","third","fourth","fifth","sixth","seventh","eighth","nineth","tenth","eleventh","twelfth","magnet","charter","SCHOOL_NAME","title","FRLperc","distance","weights","subclass","Lea.State","ID","Year","Category","Sex","no.AmericanIndianAbs","no.AsianAbs","no.HawaiianPIAbs","no.HispanicAbs","no.BlackAbs","no.WhiteAbs","no.Two.or.more.racesAbs","TotalAbs","no.IdeaAbs","no.504Abs","no.LEPAbs"
"academy360","CO","schooldistrictno.1inthecountyofdenverandstateofc",226,0.4,0.4,0,31,53.5,10.6,4,28.8,7.1,0.4,80239,0,6592,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"ACADEMY 360",1,67,0.122134643203239,1,30,"CO",80336006592,2017,"Students absent 15 or more school dates during school year","M","0.00","1.00","-","24","18","3","2",48,"5","-","7"
"academy360","CO","schooldistrictno.1inthecountyofdenverandstateofc",226,0.4,0.4,0,31,53.5,10.6,4,28.8,7.1,0.4,80239,0,6592,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"ACADEMY 360",1,67,0.122134643203239,1,30,"CO",80336006592,2017,"Students absent 15 or more school dates during school year","F","-","-","-","31","14","2","1",48,"3","-","18"
"achievelanguageacademy","MN","achievelanguageacademy",455,0.7,33,1,13,40,10.3,3.1,50.1,10.5,0,55119,0,2608,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"ACHIEVE LANGUAGE ACADEMY",1,48.2,0.671093064493331,1,81,"MN",270011802608,2017,"Students absent 15 or more school dates during school year","M","-","5.00","-","13.00","6.00","1","-",25,"4.00","-","17.00"
"achievelanguageacademy","MN","achievelanguageacademy",455,0.7,33,1,13,40,10.3,3.1,50.1,10.5,0,55119,0,2608,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"ACHIEVE LANGUAGE ACADEMY",1,48.2,0.671093064493331,1,81,"MN",270011802608,2017,"Students absent 15 or more school dates during school year","F","2.00","3.00","-","9.00","7.00","4","3.00",28,"6.00","-","6.00"
"acornmontessoricharterschool","AZ","acornmontessoricharterschool",328,1.8,0,0.6,0.3,38.4,57,1.8,3,11.9,2.7,86314,1,2227,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,"Acorn Montessori Charter School",1,68.9,-2.79578742411037,1,110,"AZ",40032002227,2017,"Students absent 15 or more school dates during school year","F","1","-","-","9","-","22","-",32,"3","-","1"
"acornmontessoricharterschool","AZ","acornmontessoricharterschool",328,1.8,0,0.6,0.3,38.4,57,1.8,3,11.9,2.7,86314,1,2227,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,"Acorn Montessori Charter School",1,68.9,-2.79578742411037,1,110,"AZ",40032002227,2017,"Students absent 15 or more school dates during school year","M","-","-","-","11","1","18","3",33,"7","-","-"
"acornmontessoricharterschoolinc.-west","AZ","acornmontessoricharterschool",117,1.7,0,2.6,0,7.7,86,2.6,0,2.6,6,86314,1,2576,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Acorn Montessori Charter School  Inc. - West",1,64.2,0.552341166969713,1,116,"AZ",40032002576,2017,"Students absent 15 or more school dates during school year","F","-","-","-","9","-","10","-",19,"1","-","1"
"acornmontessoricharterschoolinc.-west","AZ","acornmontessoricharterschool",117,1.7,0,2.6,0,7.7,86,2.6,0,2.6,6,86314,1,2576,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Acorn Montessori Charter School  Inc. - West",1,64.2,0.552341166969713,1,116,"AZ",40032002576,2017,"Students absent 15 or more school dates during school year","M","-","-","-","6","-","12","1",19,"3","-","2"
"alfredg.zanettimontessorimagnetschool","MA","springfield",434,0,0,0,24.9,50.9,20.7,3.5,2.5,4.6,8.3,1104,1,1809,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Alfred G. Zanetti Montessori Magnet School",1,38.5,1.85004704303611,1,4,"MA",2.51113e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","9","1","1","1",12,"2","1","3"
"alfredg.zanettimontessorimagnetschool","MA","springfield",434,0,0,0,24.9,50.9,20.7,3.5,2.5,4.6,8.3,1104,1,1809,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Alfred G. Zanetti Montessori Magnet School",1,38.5,1.85004704303611,1,4,"MA",2.51113e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","4","0","0","0",4,"0","1","0"
"aliefmontessoricommunityschool","TX","aliefmontessoricommunityschool",279,0,41.9,0,13.6,38.7,5,0.7,83.2,8,0,77072,1,7914,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"ALIEF MONTESSORI COMMUNITY SCHOOL",1,29.5,0.602841116698368,1,8,"TX",4.80004e+11,2017,"Students absent 15 or more school dates during school year","M","-","2","-","-","-","-","-",2,"-","-","2"
"aliefmontessoricommunityschool","TX","aliefmontessoricommunityschool",279,0,41.9,0,13.6,38.7,5,0.7,83.2,8,0,77072,1,7914,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"ALIEF MONTESSORI COMMUNITY SCHOOL",1,29.5,0.602841116698368,1,8,"TX",4.80004e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","2","1","-","-",3,"1","-","1"
"alphainternationalacademy","FL","broward",83,0,0,0,60.2,27.7,12,0,31.3,9.6,0,33020,0,8155,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"ALPHA INTERNATIONAL ACADEMY",1,86.8,-1.31261700611548,1,79,"FL",120018008155,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1.00","2.00","1","-",4,"1.00","-","1.00"
"alphainternationalacademy","FL","broward",83,0,0,0,60.2,27.7,12,0,31.3,9.6,0,33020,0,8155,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"ALPHA INTERNATIONAL ACADEMY",1,86.8,-1.31261700611548,1,79,"FL",120018008155,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","-","1","-",1,"-","-","-"
"americanindianmagnetschool","MN","st.paulpublicschooldistrict",644,14.9,30,0,16.8,19.4,5.4,13.5,29.7,17.9,2.5,55106,0,2303,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"AMERICAN INDIAN MAGNET SCHOOL",1,84.6,-0.918187001612492,1,2,"MN",273384002303,2017,"Students absent 15 or more school dates during school year","F","22.00","3.00","-","15.00","12.00","4","19.00",75,"12.00","-","4.00"
"americanindianmagnetschool","MN","st.paulpublicschooldistrict",644,14.9,30,0,16.8,19.4,5.4,13.5,29.7,17.9,2.5,55106,0,2303,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"AMERICAN INDIAN MAGNET SCHOOL",1,84.6,-0.918187001612492,1,2,"MN",273384002303,2017,"Students absent 15 or more school dates during school year","M","21.00","2.00","-","16.00","14.00","4","20.00",77,"36.00","1.00","5.00"
"americanmontessoriacademyelementary","MI","americanmontessoriacademy",220,0.9,2.7,0,56.4,0,40,0,3.6,5.9,0,48154,1,1763,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"American Montessori Academy Elementary",1,62.3,1.12275865473602,1,23,"MI",2.60031e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","-","17","4","2",24,"4","-","-"
"americanmontessoriacademyelementary","MI","americanmontessoriacademy",220,0.9,2.7,0,56.4,0,40,0,3.6,5.9,0,48154,1,1763,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"American Montessori Academy Elementary",1,62.3,1.12275865473602,1,23,"MI",2.60031e+11,2017,"Students absent 15 or more school dates during school year","F","1","-","-","-","14","12","3",30,"2","-","4"
"atlanticmontessoricharterschool","FL","broward",122,0,2.5,0,39.3,48.4,9,0.8,21.3,4.1,2,33024,1,8151,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"ATLANTIC MONTESSORI CHARTER SCHOOL",1,35,-0.234622262117159,1,31,"FL",1.20018e+11,2017,"Students absent 15 or more school dates during school year","F","-","1","-","8","2","1","-",12,"-","-","4"
"atlanticmontessoricharterschool","FL","broward",122,0,2.5,0,39.3,48.4,9,0.8,21.3,4.1,2,33024,1,8151,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"ATLANTIC MONTESSORI CHARTER SCHOOL",1,35,-0.234622262117159,1,31,"FL",1.20018e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","11","3","1","-",15,"-","-","3"
"atlanticmontessoricharterschoolwestcampus","FL","broward",148,0.7,0,0.7,14.9,64.2,14.9,4.7,20.3,10.8,2.7,33325,1,8462,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"ATLANTIC MONTESSORI CHARTER SCHOOL WEST CAMPUS",1,27.7,-0.537285464553189,1,32,"FL",1.20018e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","13","1","6","-",20,"2","-","5"
"atlanticmontessoricharterschoolwestcampus","FL","broward",148,0.7,0,0.7,14.9,64.2,14.9,4.7,20.3,10.8,2.7,33325,1,8462,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"ATLANTIC MONTESSORI CHARTER SCHOOL WEST CAMPUS",1,27.7,-0.537285464553189,1,32,"FL",1.20018e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","15","2","2","2",21,"8","-","3"
"austindiscoverysch","TX","austindiscoveryschool",524,0.4,1,0,1.5,25.2,66.4,5.5,1.9,8.8,14.1,78724,0,11056,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"AUSTIN DISCOVERY SCH",1,24.8,2.01594200013722,1,107,"TX",480026511056,2017,"Students absent 15 or more school dates during school year","M","2.00","-","-","18","1.00","25.00","4.00",50,"7.00","-","2.00"
"austindiscoverysch","TX","austindiscoveryschool",524,0.4,1,0,1.5,25.2,66.4,5.5,1.9,8.8,14.1,78724,0,11056,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"AUSTIN DISCOVERY SCH",1,24.8,2.01594200013722,1,107,"TX",480026511056,2017,"Students absent 15 or more school dates during school year","F","-","-","-","15","1.00","20.00","1.00",37,"4.00","-","-"
"austinmontessorimagnet","TX","ectorcountyisd",449,0.4,0.9,0,2,76.4,18.9,1.3,12.9,7.1,0.7,79761,1,1567,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"AUSTIN MONTESSORI MAGNET",1,38.3,-0.863017568912769,1,39,"TX",4.818e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","4","-","1","1",6,"-","-","1"
"austinmontessorimagnet","TX","ectorcountyisd",449,0.4,0.9,0,2,76.4,18.9,1.3,12.9,7.1,0.7,79761,1,1567,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"AUSTIN MONTESSORI MAGNET",1,38.3,-0.863017568912769,1,39,"TX",4.818e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","3","-","1","-",4,"1","-","1"
"barronareamontessorischool","WI","barronareaschooldistrict",71,1,3,0,7,4.2,83.1,1.4,7,8.5,0,54812,1,2717,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Barron Area Montessori School",1,56,1.5098195449674,1,48,"WI",5.50087e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","-","-","-",0,"-","-","-"
"barronareamontessorischool","WI","barronareaschooldistrict",71,1,3,0,7,4.2,83.1,1.4,7,8.5,0,54812,1,2717,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Barron Area Montessori School",1,56,1.5098195449674,1,48,"WI",5.50087e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","-","3","-",3,"-","-","-"
"battlecreekelementaryschool","MN","st.paulpublicschooldistrict",537,0.9,42,0,30,11,8.8,7.8,38.4,17.1,3,55119,0,1555,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"BATTLE CREEK ELEMENTARY SCHOOL",1,74.4,-2.48096851211133,1,19,"MN",273384001555,2017,"Students absent 15 or more school dates during school year","M","1","6","-","5","12","2","5",31,"14","-","12"
"battlecreekelementaryschool","MN","st.paulpublicschooldistrict",537,0.9,42,0,30,11,8.8,7.8,38.4,17.1,3,55119,0,1555,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"BATTLE CREEK ELEMENTARY SCHOOL",1,74.4,-2.48096851211133,1,19,"MN",273384001555,2017,"Students absent 15 or more school dates during school year","F","1","3","-","10","13","5","1",33,"7","-","10"
"battlecreekmontessoriacademy","MI","battlecreekmontessoriacademy",182,0.5,1.6,0,12.6,7.1,63.2,14.8,4,0,0,49037,1,8473,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"Battle Creek Montessori Academy",1,82.1,1.77512875916422,1,55,"MI",2.60106e+11,2017,"Students absent 15 or more school dates during school year","M","1","-","-","1","8","12","2",24,"4","-","-"
"battlecreekmontessoriacademy","MI","battlecreekmontessoriacademy",182,0.5,1.6,0,12.6,7.1,63.2,14.8,4,0,0,49037,1,8473,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"Battle Creek Montessori Academy",1,82.1,1.77512875916422,1,55,"MI",2.60106e+11,2017,"Students absent 15 or more school dates during school year","F","1","-","-","-","9","9","1",20,"4","-","-"
"bayouchicotelementaryschool","LA","evangelineparish",736,0,0,0.1,8.7,1.1,88.9,1.2,0,10.6,1,70586,0,471,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Bayou Chicot Elementary School",1,69.1,-1.4507220372903,1,12,"LA",220063000471,2017,"Students absent 15 or more school dates during school year","F","-","-","-","2.00","5","76.00","-",83,"9.00","2.00","-"
"bayouchicotelementaryschool","LA","evangelineparish",736,0,0,0.1,8.7,1.1,88.9,1.2,0,10.6,1,70586,0,471,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Bayou Chicot Elementary School",1,69.1,-1.4507220372903,1,12,"LA",220063000471,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1.00","4","63.00","-",68,"14.00","3.00","-"
"bayviewmontessorischool","WI","milwaukeeschooldistrict",282,0.4,2.1,0.7,3.2,20.6,66.3,6.7,0,10.6,2.1,53207,1,2911,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"Bay View Montessori School",1,27.7,-0.581365790889847,1,63,"WI",5.5096e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1","-","2","-",3,"1","1","-"
"bayviewmontessorischool","WI","milwaukeeschooldistrict",282,0.4,2.1,0.7,3.2,20.6,66.3,6.7,0,10.6,2.1,53207,1,2911,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"Bay View Montessori School",1,27.7,-0.581365790889847,1,63,"WI",5.5096e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","2","4","4","-",10,"3","1","-"
"beachsidemontessorivillage","FL","broward",790,0,2,0,9.1,28.5,54,5,4.2,10.5,2,33020,1,7843,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"BEACHSIDE MONTESSORI VILLAGE",1,30.8,0.213380067498265,1,65,"FL",1.20018e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","5","2","13","-",21,"2","-","-"
"beachsidemontessorivillage","FL","broward",790,0,2,0,9.1,28.5,54,5,4.2,10.5,2,33020,1,7843,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"BEACHSIDE MONTESSORI VILLAGE",1,30.8,0.213380067498265,1,65,"FL",1.20018e+11,2017,"Students absent 15 or more school dates during school year","F","-","2","1","7","2","11","-",23,"2","-","-"
"belfairmontessorischool","LA","eastbatonrougeparish",330,0.3,2.7,0,81.8,7.6,7.6,0,2.1,4.5,1.5,70802,1,350,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Belfair Montessori School",1,75.2,1.02211904392918,1,78,"LA",2.20054e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","2","-","-",3,"-","-","-"
"belfairmontessorischool","LA","eastbatonrougeparish",330,0.3,2.7,0,81.8,7.6,7.6,0,2.1,4.5,1.5,70802,1,350,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Belfair Montessori School",1,75.2,1.02211904392918,1,78,"LA",2.20054e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","2","-","-",2,"-","-","-"
"bengamlacharterschoolnorthcampus","FL","broward",114,0,0,1,2.6,34.2,60,3,45.6,4.4,1,33020,0,7858,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,"BEN GAMLA CHARTER SCHOOL NORTH CAMPUS",1,37.7,-0.172037940759333,1,92,"FL",120018007858,2017,"Students absent 15 or more school dates during school year","M","-","-","-","2","-","8","-",10,"2.00","2.00","4.00"
"bengamlacharterschoolnorthcampus","FL","broward",114,0,0,1,2.6,34.2,60,3,45.6,4.4,1,33020,0,7858,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,"BEN GAMLA CHARTER SCHOOL NORTH CAMPUS",1,37.7,-0.172037940759333,1,92,"FL",120018007858,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","2.00","7","-",10,"-","-","1.00"
"bennettparkmontessorischool","NY","buffalocityschooldistrict",793,0.1,1.3,0,61.9,10.2,20.1,6.3,1.5,23,2.8,14204,1,316,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"BENNETT PARK MONTESSORI SCHOOL",1,66.4,-1.89803923206881,1,91,"NY",3.60585e+11,2017,"Students absent 15 or more school dates during school year","M","-","3","-","17","92","12","6",130,"63","3","4"
"bennettparkmontessorischool","NY","buffalocityschooldistrict",793,0.1,1.3,0,61.9,10.2,20.1,6.3,1.5,23,2.8,14204,1,316,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"BENNETT PARK MONTESSORI SCHOOL",1,66.4,-1.89803923206881,1,91,"NY",3.60585e+11,2017,"Students absent 15 or more school dates during school year","F","1","2","-","18","92","19","6",138,"30","2","3"
"betancesearlyreadinglabmagnetschool","CT","hartfordschooldistrict",384,1,24,0.5,21.9,40.4,10.4,1.8,18,10.4,1.6,6106,0,1192,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"Betances Early Reading Lab Magnet School",1,49.5,-0.479883823849147,1,15,"CT",90192001192,2017,"Students absent 15 or more school dates during school year","M","1.00","6.00","-","13.00","2.00","4.00","-",26,"10.00","-","11.00"
"betancesearlyreadinglabmagnetschool","CT","hartfordschooldistrict",384,1,24,0.5,21.9,40.4,10.4,1.8,18,10.4,1.6,6106,0,1192,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"Betances Early Reading Lab Magnet School",1,49.5,-0.479883823849147,1,15,"CT",90192001192,2017,"Students absent 15 or more school dates during school year","F","-","5.00","-","12.00","5.00","-","-",22,"5.00","-","7.00"
"bethunemarymelementaryschool","FL","broward",523,0,0,0,77.8,14.9,5,2,5.5,9.6,1,33020,0,166,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"BETHUNE MARY M ELEMENTARY SCHOOL",1,96.2,-1.26792990213593,1,34,"FL",120018000166,2017,"Students absent 15 or more school dates during school year","F","-","-","-","4","25.00","4","-",33,"3.00","-","2.00"
"bethunemarymelementaryschool","FL","broward",523,0,0,0,77.8,14.9,5,2,5.5,9.6,1,33020,0,166,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"BETHUNE MARY M ELEMENTARY SCHOOL",1,96.2,-1.26792990213593,1,34,"FL",120018000166,2017,"Students absent 15 or more school dates during school year","M","-","-","-","7","21.00","1","1.00",30,"9.00","1.00","1.00"
"birchwoodpublicmontessori","WI","birchwoodschooldistrict",42,0,0,0,0,10,90.5,0,0,14.3,0,54817,1,2937,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"Birchwood Public Montessori",1,62.5,1.22708204659058,1,100,"WI",5.50117e+11,2017,"Students absent 15 or more school dates during school year","M","1","-","-","1","-","8","-",10,"3","-","-"
"birchwoodpublicmontessori","WI","birchwoodschooldistrict",42,0,0,0,0,10,90.5,0,0,14.3,0,54817,1,2937,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"Birchwood Public Montessori",1,62.5,1.22708204659058,1,100,"WI",5.50117e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","-","6","-",7,"2","-","-"
"bluffviewmontessori","MN","bluffviewmontessori",210,0,2.4,0,6.2,2.9,88.6,0,2.9,10,7.6,55987,1,18,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"BLUFFVIEW MONTESSORI",1,28.2,2.14848412211509,1,102,"MN",2.70585e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","-","9","3",12,"1","-","-"
"bluffviewmontessori","MN","bluffviewmontessori",210,0,2.4,0,6.2,2.9,88.6,0,2.9,10,7.6,55987,1,18,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"BLUFFVIEW MONTESSORI",1,28.2,2.14848412211509,1,102,"MN",2.70585e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","-","13","2",15,"1","-","-"
"bramlettesteamacademy","TX","longviewisd",453,0.7,0.2,0,45.9,36.2,13.9,3.1,23,10.6,3.8,75601,0,13615,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"BRAMLETTE STEAM ACADEMY",1,81.2,-0.0617407187014858,1,23,"TX",482811013615,2017,"Students absent 15 or more school dates during school year","F","-","-","-","6","7","5","2",20,"2","-","3.00"
"bramlettesteamacademy","TX","longviewisd",453,0.7,0.2,0,45.9,36.2,13.9,3.1,23,10.6,3.8,75601,0,13615,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"BRAMLETTE STEAM ACADEMY",1,81.2,-0.0617407187014858,1,23,"TX",482811013615,2017,"Students absent 15 or more school dates during school year","M","-","-","-","6","7","3","1",17,"4","-","-"
"branchlineschool","MI","branchlineschool",134,0,0,1,11.9,2,86,0,1.5,8.2,0,48154,0,8555,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"Branch Line School",1,32.8,1.14705839359335,1,5,"MI",260104208555,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1.00","2.00","15","-",18,"1.00","-","-"
